paths,true_labels,labels
sample_data/unlabelled/images/digit206.png,2,
sample_data/unlabelled/images/digit207.png,4,
sample_data/unlabelled/images/digit208.png,2,
sample_data/unlabelled/images/digit209.png,1,
sample_data/unlabelled/images/digit210.png,3,
sample_data/unlabelled/images/digit211.png,7,
sample_data/unlabelled/images/digit212.png,2,
sample_data/unlabelled/images/digit213.png,1,
sample_data/unlabelled/images/digit214.png,0,
sample_data/unlabelled/images/digit215.png,3,
sample_data/unlabelled/images/digit216.png,5,
sample_data/unlabelled/images/digit217.png,6,
sample_data/unlabelled/images/digit218.png,0,
sample_data/unlabelled/images/digit219.png,2,
sample_data/unlabelled/images/digit220.png,1,
sample_data/unlabelled/images/digit221.png,2,
sample_data/unlabelled/images/digit222.png,2,
sample_data/unlabelled/images/digit223.png,8,
sample_data/unlabelled/images/digit224.png,5,
sample_data/unlabelled/images/digit225.png,8,
sample_data/unlabelled/images/digit226.png,8,
sample_data/unlabelled/images/digit227.png,0,
sample_data/unlabelled/images/digit228.png,1,
sample_data/unlabelled/images/digit229.png,4,
sample_data/unlabelled/images/digit230.png,2,
sample_data/unlabelled/images/digit231.png,3,
sample_data/unlabelled/images/digit232.png,0,
sample_data/unlabelled/images/digit233.png,2,
sample_data/unlabelled/images/digit234.png,4,
sample_data/unlabelled/images/digit235.png,1,
sample_data/unlabelled/images/digit236.png,1,
sample_data/unlabelled/images/digit237.png,6,
sample_data/unlabelled/images/digit238.png,4,
sample_data/unlabelled/images/digit239.png,3,
sample_data/unlabelled/images/digit240.png,3,
sample_data/unlabelled/images/digit241.png,1,
sample_data/unlabelled/images/digit242.png,9,
sample_data/unlabelled/images/digit243.png,9,
sample_data/unlabelled/images/digit244.png,1,
sample_data/unlabelled/images/digit245.png,3,
sample_data/unlabelled/images/digit246.png,2,
sample_data/unlabelled/images/digit247.png,0,
sample_data/unlabelled/images/digit248.png,9,
sample_data/unlabelled/images/digit249.png,0,
sample_data/unlabelled/images/digit250.png,2,
sample_data/unlabelled/images/digit251.png,3,
sample_data/unlabelled/images/digit252.png,3,
sample_data/unlabelled/images/digit253.png,1,
sample_data/unlabelled/images/digit254.png,9,
sample_data/unlabelled/images/digit255.png,8,
sample_data/unlabelled/images/digit256.png,1,
sample_data/unlabelled/images/digit257.png,0,
sample_data/unlabelled/images/digit258.png,4,
sample_data/unlabelled/images/digit259.png,1,
sample_data/unlabelled/images/digit260.png,5,
sample_data/unlabelled/images/digit261.png,0,
sample_data/unlabelled/images/digit262.png,3,
sample_data/unlabelled/images/digit263.png,1,
sample_data/unlabelled/images/digit264.png,2,
sample_data/unlabelled/images/digit265.png,4,
sample_data/unlabelled/images/digit266.png,3,
sample_data/unlabelled/images/digit267.png,8,
sample_data/unlabelled/images/digit268.png,1,
sample_data/unlabelled/images/digit269.png,1,
sample_data/unlabelled/images/digit270.png,8,
sample_data/unlabelled/images/digit271.png,8,
sample_data/unlabelled/images/digit272.png,4,
sample_data/unlabelled/images/digit273.png,2,
sample_data/unlabelled/images/digit274.png,6,
sample_data/unlabelled/images/digit275.png,1,
sample_data/unlabelled/images/digit276.png,4,
sample_data/unlabelled/images/digit277.png,9,
sample_data/unlabelled/images/digit278.png,3,
sample_data/unlabelled/images/digit279.png,4,
sample_data/unlabelled/images/digit280.png,2,
sample_data/unlabelled/images/digit281.png,2,
sample_data/unlabelled/images/digit282.png,3,
sample_data/unlabelled/images/digit283.png,2,
sample_data/unlabelled/images/digit284.png,1,
sample_data/unlabelled/images/digit285.png,2,
sample_data/unlabelled/images/digit286.png,2,
sample_data/unlabelled/images/digit287.png,4,
sample_data/unlabelled/images/digit288.png,2,
sample_data/unlabelled/images/digit289.png,0,
sample_data/unlabelled/images/digit290.png,1,
sample_data/unlabelled/images/digit291.png,5,
sample_data/unlabelled/images/digit292.png,2,
sample_data/unlabelled/images/digit293.png,8,
sample_data/unlabelled/images/digit294.png,0,
sample_data/unlabelled/images/digit295.png,9,
sample_data/unlabelled/images/digit296.png,2,
sample_data/unlabelled/images/digit297.png,4,
sample_data/unlabelled/images/digit298.png,7,
sample_data/unlabelled/images/digit299.png,2,
sample_data/unlabelled/images/digit300.png,2,
sample_data/unlabelled/images/digit301.png,3,
sample_data/unlabelled/images/digit302.png,3,
sample_data/unlabelled/images/digit303.png,8,
sample_data/unlabelled/images/digit304.png,0,
sample_data/unlabelled/images/digit305.png,4,
sample_data/unlabelled/images/digit306.png,4,
sample_data/unlabelled/images/digit307.png,5,
sample_data/unlabelled/images/digit308.png,5,
sample_data/unlabelled/images/digit309.png,0,
sample_data/unlabelled/images/digit310.png,1,
sample_data/unlabelled/images/digit311.png,6,
sample_data/unlabelled/images/digit312.png,2,
sample_data/unlabelled/images/digit313.png,0,
sample_data/unlabelled/images/digit314.png,1,
sample_data/unlabelled/images/digit315.png,4,
sample_data/unlabelled/images/digit316.png,1,
sample_data/unlabelled/images/digit317.png,5,
sample_data/unlabelled/images/digit318.png,3,
sample_data/unlabelled/images/digit319.png,9,
sample_data/unlabelled/images/digit320.png,5,
sample_data/unlabelled/images/digit321.png,4,
sample_data/unlabelled/images/digit322.png,3,
sample_data/unlabelled/images/digit323.png,0,
sample_data/unlabelled/images/digit324.png,9,
sample_data/unlabelled/images/digit325.png,3,
sample_data/unlabelled/images/digit326.png,4,
sample_data/unlabelled/images/digit327.png,0,
sample_data/unlabelled/images/digit328.png,3,
sample_data/unlabelled/images/digit329.png,6,
sample_data/unlabelled/images/digit330.png,4,
sample_data/unlabelled/images/digit331.png,0,
sample_data/unlabelled/images/digit332.png,4,
sample_data/unlabelled/images/digit333.png,2,
sample_data/unlabelled/images/digit334.png,3,
sample_data/unlabelled/images/digit335.png,7,
sample_data/unlabelled/images/digit336.png,1,
sample_data/unlabelled/images/digit337.png,1,
sample_data/unlabelled/images/digit338.png,4,
sample_data/unlabelled/images/digit339.png,3,
sample_data/unlabelled/images/digit340.png,1,
sample_data/unlabelled/images/digit341.png,0,
sample_data/unlabelled/images/digit342.png,8,
sample_data/unlabelled/images/digit343.png,8,
sample_data/unlabelled/images/digit344.png,3,
sample_data/unlabelled/images/digit345.png,6,
sample_data/unlabelled/images/digit346.png,0,
sample_data/unlabelled/images/digit347.png,2,
sample_data/unlabelled/images/digit348.png,5,
sample_data/unlabelled/images/digit349.png,7,
sample_data/unlabelled/images/digit350.png,2,
sample_data/unlabelled/images/digit351.png,1,
sample_data/unlabelled/images/digit352.png,2,
sample_data/unlabelled/images/digit353.png,9,
sample_data/unlabelled/images/digit354.png,1,
sample_data/unlabelled/images/digit355.png,4,
sample_data/unlabelled/images/digit356.png,8,
sample_data/unlabelled/images/digit357.png,1,
sample_data/unlabelled/images/digit358.png,1,
sample_data/unlabelled/images/digit359.png,5,
sample_data/unlabelled/images/digit360.png,4,
sample_data/unlabelled/images/digit361.png,9,
sample_data/unlabelled/images/digit362.png,4,
sample_data/unlabelled/images/digit363.png,6,
sample_data/unlabelled/images/digit364.png,4,
sample_data/unlabelled/images/digit365.png,2,
sample_data/unlabelled/images/digit366.png,3,
sample_data/unlabelled/images/digit367.png,7,
sample_data/unlabelled/images/digit368.png,8,
sample_data/unlabelled/images/digit369.png,0,
sample_data/unlabelled/images/digit370.png,2,
sample_data/unlabelled/images/digit371.png,6,
sample_data/unlabelled/images/digit372.png,2,
sample_data/unlabelled/images/digit373.png,0,
sample_data/unlabelled/images/digit374.png,4,
sample_data/unlabelled/images/digit375.png,6,
sample_data/unlabelled/images/digit376.png,9,
sample_data/unlabelled/images/digit377.png,2,
sample_data/unlabelled/images/digit378.png,4,
sample_data/unlabelled/images/digit379.png,1,
sample_data/unlabelled/images/digit380.png,5,
sample_data/unlabelled/images/digit381.png,4,
sample_data/unlabelled/images/digit382.png,4,
sample_data/unlabelled/images/digit383.png,5,
sample_data/unlabelled/images/digit384.png,2,
sample_data/unlabelled/images/digit385.png,8,
sample_data/unlabelled/images/digit386.png,3,
sample_data/unlabelled/images/digit387.png,1,
sample_data/unlabelled/images/digit388.png,6,
sample_data/unlabelled/images/digit389.png,4,
sample_data/unlabelled/images/digit390.png,1,
sample_data/unlabelled/images/digit391.png,8,
sample_data/unlabelled/images/digit392.png,5,
sample_data/unlabelled/images/digit393.png,1,
sample_data/unlabelled/images/digit394.png,1,
sample_data/unlabelled/images/digit395.png,1,
sample_data/unlabelled/images/digit396.png,6,
sample_data/unlabelled/images/digit397.png,8,
sample_data/unlabelled/images/digit398.png,8,
sample_data/unlabelled/images/digit399.png,2,
sample_data/unlabelled/images/digit400.png,8,
sample_data/unlabelled/images/digit401.png,1,
sample_data/unlabelled/images/digit402.png,1,
sample_data/unlabelled/images/digit403.png,9,
sample_data/unlabelled/images/digit404.png,4,
sample_data/unlabelled/images/digit405.png,1,
sample_data/unlabelled/images/digit406.png,0,
sample_data/unlabelled/images/digit407.png,4,
sample_data/unlabelled/images/digit408.png,6,
sample_data/unlabelled/images/digit409.png,0,
sample_data/unlabelled/images/digit410.png,2,
sample_data/unlabelled/images/digit411.png,4,
sample_data/unlabelled/images/digit412.png,5,
sample_data/unlabelled/images/digit413.png,1,
sample_data/unlabelled/images/digit414.png,3,
sample_data/unlabelled/images/digit415.png,1,
sample_data/unlabelled/images/digit416.png,3,
sample_data/unlabelled/images/digit417.png,1,
sample_data/unlabelled/images/digit418.png,0,
sample_data/unlabelled/images/digit419.png,6,
sample_data/unlabelled/images/digit420.png,5,
sample_data/unlabelled/images/digit421.png,1,
sample_data/unlabelled/images/digit422.png,2,
sample_data/unlabelled/images/digit423.png,2,
sample_data/unlabelled/images/digit424.png,3,
sample_data/unlabelled/images/digit425.png,4,
sample_data/unlabelled/images/digit426.png,8,
sample_data/unlabelled/images/digit427.png,8,
sample_data/unlabelled/images/digit428.png,2,
sample_data/unlabelled/images/digit429.png,1,
sample_data/unlabelled/images/digit430.png,5,
sample_data/unlabelled/images/digit431.png,5,
sample_data/unlabelled/images/digit432.png,9,
sample_data/unlabelled/images/digit433.png,5,
sample_data/unlabelled/images/digit434.png,3,
sample_data/unlabelled/images/digit435.png,9,
sample_data/unlabelled/images/digit436.png,9,
sample_data/unlabelled/images/digit437.png,3,
sample_data/unlabelled/images/digit438.png,1,
sample_data/unlabelled/images/digit439.png,4,
sample_data/unlabelled/images/digit440.png,4,
sample_data/unlabelled/images/digit441.png,6,
sample_data/unlabelled/images/digit442.png,1,
sample_data/unlabelled/images/digit443.png,7,
sample_data/unlabelled/images/digit444.png,1,
sample_data/unlabelled/images/digit445.png,0,
sample_data/unlabelled/images/digit446.png,2,
sample_data/unlabelled/images/digit447.png,0,
sample_data/unlabelled/images/digit448.png,1,
sample_data/unlabelled/images/digit449.png,9,
sample_data/unlabelled/images/digit450.png,7,
sample_data/unlabelled/images/digit451.png,0,
sample_data/unlabelled/images/digit452.png,8,
sample_data/unlabelled/images/digit453.png,2,
sample_data/unlabelled/images/digit454.png,7,
sample_data/unlabelled/images/digit455.png,9,
sample_data/unlabelled/images/digit456.png,4,
sample_data/unlabelled/images/digit457.png,7,
sample_data/unlabelled/images/digit458.png,9,
sample_data/unlabelled/images/digit459.png,1,
sample_data/unlabelled/images/digit460.png,9,
sample_data/unlabelled/images/digit461.png,4,
sample_data/unlabelled/images/digit462.png,4,
sample_data/unlabelled/images/digit463.png,2,
sample_data/unlabelled/images/digit464.png,9,
sample_data/unlabelled/images/digit465.png,1,
sample_data/unlabelled/images/digit466.png,5,
sample_data/unlabelled/images/digit467.png,4,
sample_data/unlabelled/images/digit468.png,7,
sample_data/unlabelled/images/digit469.png,8,
sample_data/unlabelled/images/digit470.png,2,
sample_data/unlabelled/images/digit471.png,0,
sample_data/unlabelled/images/digit472.png,6,
sample_data/unlabelled/images/digit473.png,4,
sample_data/unlabelled/images/digit474.png,2,
sample_data/unlabelled/images/digit475.png,0,
sample_data/unlabelled/images/digit476.png,1,
sample_data/unlabelled/images/digit477.png,4,
sample_data/unlabelled/images/digit478.png,2,
sample_data/unlabelled/images/digit479.png,0,
sample_data/unlabelled/images/digit480.png,2,
sample_data/unlabelled/images/digit481.png,5,
sample_data/unlabelled/images/digit482.png,7,
sample_data/unlabelled/images/digit483.png,9,
sample_data/unlabelled/images/digit484.png,1,
sample_data/unlabelled/images/digit485.png,4,
sample_data/unlabelled/images/digit486.png,1,
sample_data/unlabelled/images/digit487.png,7,
sample_data/unlabelled/images/digit488.png,7,
sample_data/unlabelled/images/digit489.png,0,
sample_data/unlabelled/images/digit490.png,6,
sample_data/unlabelled/images/digit491.png,6,
sample_data/unlabelled/images/digit492.png,6,
sample_data/unlabelled/images/digit493.png,1,
sample_data/unlabelled/images/digit494.png,1,
sample_data/unlabelled/images/digit495.png,2,
sample_data/unlabelled/images/digit496.png,1,
sample_data/unlabelled/images/digit497.png,5,
sample_data/unlabelled/images/digit498.png,2,
sample_data/unlabelled/images/digit499.png,5,
sample_data/unlabelled/images/digit500.png,2,
sample_data/unlabelled/images/digit501.png,0,
sample_data/unlabelled/images/digit502.png,7,
sample_data/unlabelled/images/digit503.png,2,
sample_data/unlabelled/images/digit504.png,6,
sample_data/unlabelled/images/digit505.png,2,
sample_data/unlabelled/images/digit506.png,8,
sample_data/unlabelled/images/digit507.png,7,
sample_data/unlabelled/images/digit508.png,1,
sample_data/unlabelled/images/digit509.png,5,
sample_data/unlabelled/images/digit510.png,1,
sample_data/unlabelled/images/digit511.png,6,
sample_data/unlabelled/images/digit512.png,4,
sample_data/unlabelled/images/digit513.png,9,
sample_data/unlabelled/images/digit514.png,2,
sample_data/unlabelled/images/digit515.png,9,
sample_data/unlabelled/images/digit516.png,7,
sample_data/unlabelled/images/digit517.png,0,
sample_data/unlabelled/images/digit518.png,6,
sample_data/unlabelled/images/digit519.png,2,
sample_data/unlabelled/images/digit520.png,0,
sample_data/unlabelled/images/digit521.png,2,
sample_data/unlabelled/images/digit522.png,9,
sample_data/unlabelled/images/digit523.png,2,
sample_data/unlabelled/images/digit524.png,2,
sample_data/unlabelled/images/digit525.png,3,
sample_data/unlabelled/images/digit526.png,5,
sample_data/unlabelled/images/digit527.png,8,
sample_data/unlabelled/images/digit528.png,4,
sample_data/unlabelled/images/digit529.png,2,
sample_data/unlabelled/images/digit530.png,1,
sample_data/unlabelled/images/digit531.png,2,
sample_data/unlabelled/images/digit532.png,4,
sample_data/unlabelled/images/digit533.png,2,
sample_data/unlabelled/images/digit534.png,6,
sample_data/unlabelled/images/digit535.png,8,
sample_data/unlabelled/images/digit536.png,1,
sample_data/unlabelled/images/digit537.png,9,
sample_data/unlabelled/images/digit538.png,9,
sample_data/unlabelled/images/digit539.png,8,
sample_data/unlabelled/images/digit540.png,0,
sample_data/unlabelled/images/digit541.png,4,
sample_data/unlabelled/images/digit542.png,3,
sample_data/unlabelled/images/digit543.png,4,
sample_data/unlabelled/images/digit544.png,5,
sample_data/unlabelled/images/digit545.png,9,
sample_data/unlabelled/images/digit546.png,9,
sample_data/unlabelled/images/digit547.png,7,
sample_data/unlabelled/images/digit548.png,1,
sample_data/unlabelled/images/digit549.png,6,
sample_data/unlabelled/images/digit550.png,9,
sample_data/unlabelled/images/digit551.png,4,
sample_data/unlabelled/images/digit552.png,3,
sample_data/unlabelled/images/digit553.png,8,
sample_data/unlabelled/images/digit554.png,5,
sample_data/unlabelled/images/digit555.png,5,
sample_data/unlabelled/images/digit556.png,9,
sample_data/unlabelled/images/digit557.png,3,
sample_data/unlabelled/images/digit558.png,8,
sample_data/unlabelled/images/digit559.png,3,
sample_data/unlabelled/images/digit560.png,9,
sample_data/unlabelled/images/digit561.png,1,
sample_data/unlabelled/images/digit562.png,6,
sample_data/unlabelled/images/digit563.png,5,
sample_data/unlabelled/images/digit564.png,2,
sample_data/unlabelled/images/digit565.png,4,
sample_data/unlabelled/images/digit566.png,3,
sample_data/unlabelled/images/digit567.png,6,
sample_data/unlabelled/images/digit568.png,1,
sample_data/unlabelled/images/digit569.png,3,
sample_data/unlabelled/images/digit570.png,6,
sample_data/unlabelled/images/digit571.png,1,
sample_data/unlabelled/images/digit572.png,1,
sample_data/unlabelled/images/digit573.png,9,
sample_data/unlabelled/images/digit574.png,3,
sample_data/unlabelled/images/digit575.png,3,
sample_data/unlabelled/images/digit576.png,6,
sample_data/unlabelled/images/digit577.png,2,
sample_data/unlabelled/images/digit578.png,5,
sample_data/unlabelled/images/digit579.png,2,
sample_data/unlabelled/images/digit580.png,6,
sample_data/unlabelled/images/digit581.png,1,
sample_data/unlabelled/images/digit582.png,1,
sample_data/unlabelled/images/digit583.png,6,
sample_data/unlabelled/images/digit584.png,1,
sample_data/unlabelled/images/digit585.png,7,
sample_data/unlabelled/images/digit586.png,8,
sample_data/unlabelled/images/digit587.png,8,
sample_data/unlabelled/images/digit588.png,7,
sample_data/unlabelled/images/digit589.png,3,
sample_data/unlabelled/images/digit590.png,8,
sample_data/unlabelled/images/digit591.png,8,
sample_data/unlabelled/images/digit592.png,4,
sample_data/unlabelled/images/digit593.png,9,
sample_data/unlabelled/images/digit594.png,3,
sample_data/unlabelled/images/digit595.png,1,
sample_data/unlabelled/images/digit596.png,2,
sample_data/unlabelled/images/digit597.png,4,
sample_data/unlabelled/images/digit598.png,7,
sample_data/unlabelled/images/digit599.png,0,
