paths,true_labels,labels
data/raw/img_3572.jpg,9,
data/raw/img_3573.jpg,0,
data/raw/img_3574.jpg,9,
data/raw/img_3575.jpg,3,
data/raw/img_3576.jpg,8,
data/raw/img_3577.jpg,2,
data/raw/img_3578.jpg,5,
data/raw/img_3579.jpg,4,
data/raw/img_3580.jpg,4,
data/raw/img_3581.jpg,6,
data/raw/img_3582.jpg,1,
data/raw/img_3583.jpg,4,
data/raw/img_3584.jpg,3,
data/raw/img_3585.jpg,5,
data/raw/img_3586.jpg,4,
data/raw/img_3587.jpg,8,
data/raw/img_3588.jpg,4,
data/raw/img_3589.jpg,4,
data/raw/img_3590.jpg,5,
data/raw/img_3591.jpg,6,
data/raw/img_3592.jpg,3,
data/raw/img_3593.jpg,2,
data/raw/img_3594.jpg,1,
data/raw/img_3595.jpg,4,
data/raw/img_3596.jpg,2,
data/raw/img_3597.jpg,3,
data/raw/img_3598.jpg,1,
data/raw/img_3599.jpg,3,
data/raw/img_3600.jpg,1,
data/raw/img_3601.jpg,0,
data/raw/img_3602.jpg,4,
data/raw/img_3603.jpg,7,
data/raw/img_3604.jpg,4,
data/raw/img_3605.jpg,4,
data/raw/img_3606.jpg,6,
data/raw/img_3607.jpg,7,
data/raw/img_3608.jpg,0,
data/raw/img_3609.jpg,4,
data/raw/img_3610.jpg,4,
data/raw/img_3611.jpg,6,
data/raw/img_3612.jpg,5,
data/raw/img_3613.jpg,1,
data/raw/img_3614.jpg,7,
data/raw/img_3615.jpg,2,
data/raw/img_3616.jpg,5,
data/raw/img_3617.jpg,0,
data/raw/img_3618.jpg,6,
data/raw/img_3619.jpg,5,
data/raw/img_3620.jpg,0,
data/raw/img_3621.jpg,0,
data/raw/img_3622.jpg,3,
data/raw/img_3623.jpg,0,
data/raw/img_3624.jpg,5,
data/raw/img_3625.jpg,0,
data/raw/img_3626.jpg,0,
data/raw/img_3627.jpg,4,
data/raw/img_3628.jpg,0,
data/raw/img_3629.jpg,4,
data/raw/img_3630.jpg,9,
data/raw/img_3631.jpg,0,
data/raw/img_3632.jpg,1,
data/raw/img_3633.jpg,5,
data/raw/img_3634.jpg,6,
data/raw/img_3635.jpg,1,
data/raw/img_3636.jpg,5,
data/raw/img_3637.jpg,9,
data/raw/img_3638.jpg,2,
data/raw/img_3639.jpg,5,
data/raw/img_3640.jpg,5,
data/raw/img_3641.jpg,4,
data/raw/img_3642.jpg,5,
data/raw/img_3643.jpg,6,
data/raw/img_3644.jpg,5,
data/raw/img_3645.jpg,6,
data/raw/img_3646.jpg,9,
data/raw/img_3647.jpg,2,
data/raw/img_3648.jpg,4,
data/raw/img_3649.jpg,6,
data/raw/img_3650.jpg,7,
data/raw/img_3651.jpg,6,
data/raw/img_3652.jpg,1,
data/raw/img_3653.jpg,4,
data/raw/img_3654.jpg,3,
data/raw/img_3655.jpg,6,
data/raw/img_3656.jpg,1,
data/raw/img_3657.jpg,5,
data/raw/img_3658.jpg,1,
data/raw/img_3659.jpg,3,
data/raw/img_3660.jpg,4,
data/raw/img_3661.jpg,8,
data/raw/img_3662.jpg,1,
data/raw/img_3663.jpg,7,
data/raw/img_3664.jpg,4,
data/raw/img_3665.jpg,0,
data/raw/img_3666.jpg,1,
data/raw/img_3667.jpg,3,
data/raw/img_3668.jpg,1,
data/raw/img_3669.jpg,1,
data/raw/img_3670.jpg,5,
data/raw/img_3671.jpg,9,
data/raw/img_3672.jpg,1,
data/raw/img_3673.jpg,8,
data/raw/img_3674.jpg,2,
data/raw/img_3675.jpg,4,
data/raw/img_3676.jpg,6,
data/raw/img_3677.jpg,6,
data/raw/img_3678.jpg,1,
data/raw/img_3679.jpg,8,
data/raw/img_3680.jpg,1,
data/raw/img_3681.jpg,1,
data/raw/img_3682.jpg,4,
data/raw/img_3683.jpg,6,
data/raw/img_3684.jpg,1,
data/raw/img_3685.jpg,8,
data/raw/img_3686.jpg,4,
data/raw/img_3687.jpg,1,
data/raw/img_3688.jpg,0,
data/raw/img_3689.jpg,2,
data/raw/img_3690.jpg,5,
data/raw/img_3691.jpg,2,
data/raw/img_3692.jpg,2,
data/raw/img_3693.jpg,6,
data/raw/img_3694.jpg,7,
data/raw/img_3695.jpg,5,
data/raw/img_3696.jpg,4,
data/raw/img_3697.jpg,6,
data/raw/img_3698.jpg,4,
data/raw/img_3699.jpg,3,
data/raw/img_3700.jpg,7,
data/raw/img_3701.jpg,5,
data/raw/img_3702.jpg,3,
data/raw/img_3703.jpg,0,
data/raw/img_3704.jpg,1,
data/raw/img_3705.jpg,2,
data/raw/img_3706.jpg,3,
data/raw/img_3707.jpg,5,
data/raw/img_3708.jpg,5,
data/raw/img_3709.jpg,8,
data/raw/img_3710.jpg,4,
data/raw/img_3711.jpg,3,
data/raw/img_3712.jpg,8,
data/raw/img_3713.jpg,3,
data/raw/img_3714.jpg,8,
data/raw/img_3715.jpg,5,
data/raw/img_3716.jpg,1,
data/raw/img_3717.jpg,5,
data/raw/img_3718.jpg,9,
data/raw/img_3719.jpg,1,
data/raw/img_3720.jpg,5,
data/raw/img_3721.jpg,5,
data/raw/img_3722.jpg,2,
data/raw/img_3723.jpg,6,
data/raw/img_3724.jpg,1,
data/raw/img_3725.jpg,2,
data/raw/img_3726.jpg,3,
data/raw/img_3727.jpg,6,
data/raw/img_3728.jpg,1,
data/raw/img_3729.jpg,7,
data/raw/img_3730.jpg,4,
data/raw/img_3731.jpg,2,
data/raw/img_3732.jpg,7,
data/raw/img_3733.jpg,2,
data/raw/img_3734.jpg,4,
data/raw/img_3735.jpg,9,
data/raw/img_3736.jpg,7,
data/raw/img_3737.jpg,3,
data/raw/img_3738.jpg,0,
data/raw/img_3739.jpg,8,
data/raw/img_3740.jpg,1,
data/raw/img_3741.jpg,7,
data/raw/img_3742.jpg,4,
data/raw/img_3743.jpg,4,
data/raw/img_3744.jpg,0,
data/raw/img_3745.jpg,5,
data/raw/img_3746.jpg,2,
data/raw/img_3747.jpg,2,
data/raw/img_3748.jpg,3,
data/raw/img_3749.jpg,0,
data/raw/img_3750.jpg,2,
data/raw/img_3751.jpg,0,
data/raw/img_3752.jpg,2,
data/raw/img_3753.jpg,6,
data/raw/img_3754.jpg,1,
data/raw/img_3755.jpg,2,
data/raw/img_3756.jpg,4,
data/raw/img_3757.jpg,2,
data/raw/img_3758.jpg,8,
data/raw/img_3759.jpg,7,
data/raw/img_3760.jpg,1,
data/raw/img_3761.jpg,1,
data/raw/img_3762.jpg,6,
data/raw/img_3763.jpg,3,
data/raw/img_3764.jpg,7,
data/raw/img_3765.jpg,6,
data/raw/img_3766.jpg,2,
data/raw/img_3767.jpg,2,
data/raw/img_3768.jpg,1,
data/raw/img_3769.jpg,2,
data/raw/img_3770.jpg,3,
data/raw/img_3771.jpg,5,
data/raw/img_3772.jpg,0,
data/raw/img_3773.jpg,3,
data/raw/img_3774.jpg,0,
data/raw/img_3775.jpg,4,
data/raw/img_3776.jpg,2,
data/raw/img_3777.jpg,1,
data/raw/img_3778.jpg,8,
data/raw/img_3779.jpg,2,
data/raw/img_3780.jpg,1,
data/raw/img_3781.jpg,8,
data/raw/img_3782.jpg,3,
data/raw/img_3783.jpg,3,
data/raw/img_3784.jpg,4,
data/raw/img_3785.jpg,9,
data/raw/img_3786.jpg,1,
data/raw/img_3787.jpg,9,
data/raw/img_3788.jpg,6,
data/raw/img_3789.jpg,3,
data/raw/img_3790.jpg,4,
data/raw/img_3791.jpg,8,
data/raw/img_3792.jpg,2,
data/raw/img_3793.jpg,4,
data/raw/img_3794.jpg,0,
data/raw/img_3795.jpg,5,
data/raw/img_3796.jpg,1,
data/raw/img_3797.jpg,1,
data/raw/img_3798.jpg,1,
data/raw/img_3799.jpg,0,
data/raw/img_3800.jpg,8,
data/raw/img_3801.jpg,1,
data/raw/img_3802.jpg,4,
data/raw/img_3803.jpg,2,
data/raw/img_3804.jpg,3,
data/raw/img_3805.jpg,0,
data/raw/img_3806.jpg,5,
data/raw/img_3807.jpg,9,
data/raw/img_3808.jpg,8,
data/raw/img_3809.jpg,8,
data/raw/img_3810.jpg,3,
data/raw/img_3811.jpg,8,
data/raw/img_3812.jpg,3,
data/raw/img_3813.jpg,1,
data/raw/img_3814.jpg,8,
data/raw/img_3815.jpg,1,
data/raw/img_3816.jpg,3,
data/raw/img_3817.jpg,8,
data/raw/img_3818.jpg,1,
data/raw/img_3819.jpg,3,
data/raw/img_3820.jpg,4,
data/raw/img_3821.jpg,1,
data/raw/img_3822.jpg,5,
data/raw/img_3823.jpg,8,
data/raw/img_3824.jpg,1,
data/raw/img_3825.jpg,4,
data/raw/img_3826.jpg,7,
data/raw/img_3827.jpg,0,
data/raw/img_3828.jpg,1,
data/raw/img_3829.jpg,7,
data/raw/img_3830.jpg,1,
data/raw/img_3831.jpg,3,
data/raw/img_3832.jpg,7,
data/raw/img_3833.jpg,2,
data/raw/img_3834.jpg,4,
data/raw/img_3835.jpg,4,
data/raw/img_3836.jpg,1,
data/raw/img_3837.jpg,4,
data/raw/img_3838.jpg,2,
data/raw/img_3839.jpg,2,
data/raw/img_3840.jpg,1,
data/raw/img_3841.jpg,4,
data/raw/img_3842.jpg,8,
data/raw/img_3843.jpg,4,
data/raw/img_3844.jpg,3,
data/raw/img_3845.jpg,7,
data/raw/img_3846.jpg,5,
data/raw/img_3847.jpg,3,
data/raw/img_3848.jpg,3,
data/raw/img_3849.jpg,6,
data/raw/img_3850.jpg,1,
data/raw/img_3851.jpg,0,
data/raw/img_3852.jpg,3,
data/raw/img_3853.jpg,1,
data/raw/img_3854.jpg,7,
data/raw/img_3855.jpg,0,
data/raw/img_3856.jpg,1,
data/raw/img_3857.jpg,9,
data/raw/img_3858.jpg,3,
data/raw/img_3859.jpg,9,
data/raw/img_3860.jpg,1,
data/raw/img_3861.jpg,9,
data/raw/img_3862.jpg,3,
data/raw/img_3863.jpg,7,
data/raw/img_3864.jpg,6,
data/raw/img_3865.jpg,2,
data/raw/img_3866.jpg,3,
data/raw/img_3867.jpg,1,
data/raw/img_3868.jpg,2,
data/raw/img_3869.jpg,3,
data/raw/img_3870.jpg,1,
data/raw/img_3871.jpg,0,
data/raw/img_3872.jpg,1,
data/raw/img_3873.jpg,5,
data/raw/img_3874.jpg,1,
data/raw/img_3875.jpg,6,
data/raw/img_3876.jpg,4,
data/raw/img_3877.jpg,6,
data/raw/img_3878.jpg,2,
data/raw/img_3879.jpg,8,
data/raw/img_3880.jpg,4,
data/raw/img_3881.jpg,4,
data/raw/img_3882.jpg,7,
data/raw/img_3883.jpg,5,
data/raw/img_3884.jpg,5,
data/raw/img_3885.jpg,6,
data/raw/img_3886.jpg,5,
data/raw/img_3887.jpg,0,
data/raw/img_3888.jpg,5,
data/raw/img_3889.jpg,8,
data/raw/img_3890.jpg,1,
data/raw/img_3891.jpg,5,
data/raw/img_3892.jpg,2,
data/raw/img_3893.jpg,0,
data/raw/img_3894.jpg,6,
data/raw/img_3895.jpg,1,
data/raw/img_3896.jpg,3,
data/raw/img_3897.jpg,8,
data/raw/img_3898.jpg,4,
data/raw/img_3899.jpg,1,
data/raw/img_3900.jpg,0,
data/raw/img_3901.jpg,4,
data/raw/img_3902.jpg,3,
data/raw/img_3903.jpg,4,
data/raw/img_3904.jpg,8,
data/raw/img_3905.jpg,6,
data/raw/img_3906.jpg,1,
data/raw/img_3907.jpg,9,
data/raw/img_3908.jpg,5,
data/raw/img_3909.jpg,3,
data/raw/img_3910.jpg,2,
data/raw/img_3911.jpg,7,
data/raw/img_3912.jpg,5,
data/raw/img_3913.jpg,5,
data/raw/img_3914.jpg,7,
data/raw/img_3915.jpg,3,
data/raw/img_3916.jpg,8,
data/raw/img_3917.jpg,8,
data/raw/img_3918.jpg,2,
data/raw/img_3919.jpg,7,
data/raw/img_3920.jpg,1,
data/raw/img_3921.jpg,3,
data/raw/img_3922.jpg,2,
data/raw/img_3923.jpg,5,
data/raw/img_3924.jpg,6,
data/raw/img_3925.jpg,5,
data/raw/img_3926.jpg,2,
data/raw/img_3927.jpg,6,
data/raw/img_3928.jpg,5,
data/raw/img_3929.jpg,8,
data/raw/img_3930.jpg,3,
data/raw/img_3931.jpg,8,
data/raw/img_3932.jpg,8,
data/raw/img_3933.jpg,7,
data/raw/img_3934.jpg,0,
data/raw/img_3935.jpg,3,
data/raw/img_3936.jpg,7,
data/raw/img_3937.jpg,1,
data/raw/img_3938.jpg,8,
data/raw/img_3939.jpg,6,
data/raw/img_3940.jpg,1,
data/raw/img_3941.jpg,4,
data/raw/img_3942.jpg,3,
data/raw/img_3943.jpg,3,
data/raw/img_3944.jpg,1,
data/raw/img_3945.jpg,4,
data/raw/img_3946.jpg,0,
data/raw/img_3947.jpg,2,
data/raw/img_3948.jpg,1,
data/raw/img_3949.jpg,6,
data/raw/img_3950.jpg,7,
data/raw/img_3951.jpg,6,
data/raw/img_3952.jpg,6,
data/raw/img_3953.jpg,3,
data/raw/img_3954.jpg,2,
data/raw/img_3955.jpg,6,
data/raw/img_3956.jpg,0,
data/raw/img_3957.jpg,3,
data/raw/img_3958.jpg,8,
data/raw/img_3959.jpg,2,
data/raw/img_3960.jpg,1,
data/raw/img_3961.jpg,0,
data/raw/img_3962.jpg,9,
data/raw/img_3963.jpg,6,
data/raw/img_3964.jpg,2,
data/raw/img_3965.jpg,0,
data/raw/img_3966.jpg,1,
data/raw/img_3967.jpg,4,
data/raw/img_3968.jpg,6,
data/raw/img_3969.jpg,3,
data/raw/img_3970.jpg,3,
data/raw/img_3971.jpg,2,
data/raw/img_3972.jpg,8,
data/raw/img_3973.jpg,1,
data/raw/img_3974.jpg,3,
data/raw/img_3975.jpg,3,
data/raw/img_3976.jpg,1,
data/raw/img_3977.jpg,2,
data/raw/img_3978.jpg,0,
data/raw/img_3979.jpg,8,
data/raw/img_3980.jpg,4,
data/raw/img_3981.jpg,7,
data/raw/img_3982.jpg,1,
data/raw/img_3983.jpg,2,
data/raw/img_3984.jpg,2,
data/raw/img_3985.jpg,2,
data/raw/img_3986.jpg,7,
data/raw/img_3987.jpg,3,
data/raw/img_3988.jpg,5,
data/raw/img_3989.jpg,3,
data/raw/img_3990.jpg,8,
data/raw/img_3991.jpg,0,
data/raw/img_3992.jpg,1,
data/raw/img_3993.jpg,5,
data/raw/img_3994.jpg,0,
data/raw/img_3995.jpg,1,
data/raw/img_3996.jpg,6,
data/raw/img_3997.jpg,7,
data/raw/img_3998.jpg,5,
data/raw/img_3999.jpg,2,
